Channel,Product,Harvest Year,Harvest Week,Qty,Value
Markets,Pepper Shishito - Qt,2026,35,92,"$1,012.00"
Markets,Pepper Shishito - Qt,2026,35,34,$374.00
Markets,Potato Red - lb,2026,35,72.7,$254.45
Markets,Potato Red - lb,2026,35,192,$672.00
Markets,Radish French Breakfast - bu,2026,35,54,$216.00
Markets,Radish Purple - bu,2026,35,55,$220.00
Markets,Radish Red - bu,2026,35,27,$108.00
Markets,Salad Mix - 1/3 lb,2026,35,33,$231.00
Markets,Salad Mix - 2/3 lb ,2026,35,20,$280.00
Markets,Tomato Cherry Mix - Pt,2026,35,100,$700.00
Markets,Tomato Cherry Mix - Pt,2026,35,158,"$1,106.00"
Orders,Tomato Cherry Mix - Pt,2026,35,2,$9.80
Markets,Tomato Cherry Sungold - pt,2026,35,100,$700.00
Markets,Tomato Cherry Sungold - pt,2026,35,129,$903.00
Orders,Tomato Cherry Sungold - pt,2026,35,4,$19.60
Markets,Tomato Heirloom - lb,2026,35,100,$500.00
Markets,Tomato Heirloom - lb,2026,35,67.6,$338.00
Markets,Winter Squash Acorn - lb,2026,35,124.45,$497.80
Markets,Winter Squash Acorn - lb,2026,35,58.55,$234.20
Markets,Winter Squash Delicata - lb,2026,35,39.9,$159.60
Markets,Winter Squash Delicata - lb,2026,35,57.85,$231.40
Markets,Arugula - 1/3 lb,2026,36,25,$175.00
Markets,Arugula - 2/3 lb ,2026,36,15,$210.00
Markets,Basil - bu,2026,36,120,$480.00
Markets,Basil - bu,2026,36,100,$400.00
Orders,Basil - bu,2026,36,4,$11.20
Markets,Beets Golden - bu,2026,36,40,$200.00
Markets,Beets Golden - bu,2026,36,70,$350.00
Markets,Beets Red - bu,2026,36,40,$200.00
Markets,Beets Red - bu,2026,36,50,$250.00
Markets,Bitter Melon - lb,2026,36,9.65,$48.25
Markets,Bok Choy - ea,2026,36,200,$500.00
Markets,Bok Choy - lb,2026,36,50,$500.00
Markets,Cabbage Cone - lb,2026,36,50,$125.00
Markets,Cabbage Flat - lb,2026,36,29,$72.50
Orders,Cabbage Flat - lb,2026,36,3,$5.25
Markets,Cabbage Red - lb,2026,36,45,$112.50
Orders,Cabbage Red - lb,2026,36,1,$1.75
Markets,Cabbage Savoy - lb,2026,36,25,$62.50
Markets,Carrot - bu,2026,36,75,$450.00
Markets,Carrot - bu,2026,36,175,"$1,050.00"
Markets,Celery - bu,2026,36,50,$250.00
Markets,Chard - bu,2026,36,63,$315.00
Orders,Chard - bu,2026,36,1,$3.50
Markets,Cilantro - bu,2026,36,110,$440.00
Markets,Cilantro - bu,2026,36,107,$428.00
Markets,Collards - bu,2026,36,50,$250.00
Markets,Cucumber - lb,2026,36,104.25,$364.88
Markets,Cucumber - lb,2026,36,173.5,$607.25
Orders,Cucumber - lb,2026,36,10,$24.50
Markets,Cucumber Katrina - lb,2026,36,15.1,$67.95
Markets,Cucumber Persian - lb,2026,36,6.65,$0.00
Markets,Cucumber Pickling - lb,2026,36,56,$196.00
Markets,Cucumber Pickling - lb,2026,36,81.5,$285.25
Markets,Dandelion - bu,2026,36,40,$200.00
Markets,Dandelion - bu,2026,36,38,$190.00
Orders,Dandelion - bu,2026,36,2,$7.00
Markets,Eggplant Asian - lb,2026,36,25,$125.00
Markets,Eggplant Asian - lb,2026,36,6.3,$31.50
Markets,Eggplant Italian Black - lb,2026,36,22.9,$114.50
Markets,Eggplant Italian Black - lb,2026,36,21.15,$105.75
Markets,Eggplant Italian Striped - lb,2026,36,138.3,$691.50
Markets,Eggplant Italian Striped - lb,2026,36,50.3,$251.50
Markets,Eggplant Mini - Pt,2026,36,26,$156.00
Markets,Eggplant Mini - Pt,2026,36,38,$228.00
Markets,Eggplant Mini - Qt,2026,36,27,$297.00
Markets,Eggplant Mini - Qt,2026,36,22,$242.00
Markets,Escarole - ea,2026,36,24,$120.00
Markets,Garlic - lb,2026,36,9.9,$158.40
Markets,Kale Curly - bu,2026,36,76,$380.00
Orders,Kale Curly - bu,2026,36,8,$28.00
Markets,Lettuce Mini Gem - ea,2026,36,150,$450.00
Markets,Okra - Pt,2026,36,25,$150.00
Markets,Parsley - bu,2026,36,80,$320.00
Markets,Parsley - bu,2026,36,95,$380.00
Orders,Parsley - bu,2026,36,2,$5.60
Markets,Pepper Carmen - lb,2026,36,273.25,"$1,366.25"
Markets,Pepper Carmen - lb,2026,36,142,$710.00
Markets,Pepper Hot - ea,2026,36,170,$170.00
Markets,Pepper Hot - ea,2026,36,68,$68.00
Markets,Pepper Shishito - Pt,2026,36,40,$240.00
Markets,Pepper Shishito - Qt,2026,36,88,$968.00
Markets,Pepper Shishito - Qt,2026,36,28,$308.00
Markets,Potato Red - lb,2026,36,65.5,$229.25
Markets,Potato Red - lb,2026,36,128.25,$448.88
Markets,Radish French Breakfast - bu,2026,36,96,$384.00
Markets,Radish Purple - bu,2026,36,55,$220.00
Markets,Radish Red - bu,2026,36,13,$52.00
Markets,Salad Mix - 1/3 lb,2026,36,33,$231.00
Markets,Tomato Cherry Mix - Pt,2026,36,100,$700.00
Markets,Tomato Cherry Mix - Pt,2026,36,119,$833.00
Orders,Tomato Cherry Mix - Pt,2026,36,8,$39.20
Markets,Tomato Cherry Sungold - pt,2026,36,100,$700.00
Markets,Tomato Cherry Sungold - pt,2026,36,131,$917.00
Orders,Tomato Cherry Sungold - pt,2026,36,7,$34.30
Markets,Tomato Heirloom - lb,2026,36,100,$500.00
Markets,Tomato Heirloom - lb,2026,36,97.5,$487.50
Markets,Tomato Sauce - Qt,2026,36,25,$175.00
Markets,Winter Squash Acorn - lb,2026,36,68.55,$274.20
Markets,Winter Squash Acorn - lb,2026,36,69.1,$276.40
Markets,Winter Squash Delicata - lb,2026,36,77.2,$308.80
Markets,Winter Squash Delicata - lb,2026,36,65.3,$261.20
Markets,Arugula - 1/3 lb,2026,37,50,$350.00
Markets,Arugula - 2/3 lb ,2026,37,15,$210.00
Markets,Arugula - 2/3 lb ,2026,37,20,$280.00
Markets,Basil - bu,2026,37,120,$480.00
Markets,Basil - bu,2026,37,100,$400.00
Orders,Basil - bu,2026,37,4,$11.20
Markets,Beets Golden - bu,2026,37,40,$200.00
Markets,Beets Golden - bu,2026,37,70,$350.00
Markets,Beets Red - bu,2026,37,40,$200.00
Markets,Beets Red - bu,2026,37,50,$250.00
Markets,Bitter Melon - lb,2026,37,11.05,$55.25
Markets,Bok Choy - ea,2026,37,200,$500.00
Markets,Bok Choy - lb,2026,37,66,$660.00
Markets,Broccolini - bu,2026,37,150,$900.00
Markets,Cabbage Cone - lb,2026,37,50,$125.00
Markets,Cabbage Flat - lb,2026,37,29,$72.50
Markets,Cabbage Red - lb,2026,37,45,$112.50
Markets,Cabbage Savoy - lb,2026,37,25,$62.50
Orders,Cabbage Savoy - lb,2026,37,1,$1.75
Markets,Carrot - bu,2026,37,150,$900.00
Markets,Carrot - bu,2026,37,175,"$1,050.00"
Markets,Cauliflower Sprouting - lb,2026,37,11,$66.00
Markets,Celery - bu,2026,37,50,$250.00
Markets,Chard - bu,2026,37,40,$200.00
Orders,Chard - bu,2026,37,2,$7.00
Markets,Cilantro - bu,2026,37,110,$440.00
Markets,Cilantro - bu,2026,37,86,$344.00
Orders,Cilantro - bu,2026,37,6,$16.80
Markets,Collards - bu,2026,37,50,$250.00
Markets,Cucumber - lb,2026,37,91.25,$319.38
Markets,Cucumber Persian - lb,2026,37,7.5,$0.00
Markets,Cucumber Pickling - lb,2026,37,43,$150.50
Markets,Dandelion - bu,2026,37,40,$200.00
Markets,Dandelion - bu,2026,37,21,$105.00
Markets,Eggplant Asian - lb,2026,37,25,$125.00
Markets,Eggplant Asian - lb,2026,37,9.65,$48.25
Markets,Eggplant Italian Black - lb,2026,37,26.5,$132.50
Markets,Eggplant Italian Black - lb,2026,37,18.8,$94.00
Markets,Eggplant Italian Striped - lb,2026,37,122,$610.00
Markets,Eggplant Italian Striped - lb,2026,37,37.05,$185.25
Markets,Eggplant Mini - Pt,2026,37,20,$120.00
Markets,Eggplant Mini - Pt,2026,37,27,$162.00
Markets,Eggplant Mini - Qt,2026,37,13,$143.00
Markets,Eggplant Mini - Qt,2026,37,27,$297.00
Markets,Escarole - ea,2026,37,24,$120.00
Orders,Escarole - ea,2026,37,5,$17.50
Markets,Garlic - lb,2026,37,9.3,$148.80
Markets,Kale Curly - bu,2026,37,57,$285.00
Orders,Kale Curly - bu,2026,37,4,$14.00
Markets,Kale Lacinato - bu,2026,37,79,$395.00
Markets,Kohlrabi - bu,2026,37,34,$170.00
Markets,Lettuce Mini Gem - ea,2026,37,150,$450.00
Markets,Okra - Pt,2026,37,25,$150.00
Markets,Parsley - bu,2026,37,80,$320.00
Markets,Parsley - bu,2026,37,66,$264.00
Orders,Parsley - bu,2026,37,4,$11.20
Markets,Pepper Carmen - lb,2026,37,268.2,"$1,341.00"
Markets,Pepper Carmen - lb,2026,37,229.8,"$1,149.00"
Markets,Pepper Hot - ea,2026,37,137,$137.00
Markets,Pepper Hot - ea,2026,37,55,$55.00
Markets,Pepper Shishito - Pt,2026,37,27,$162.00
Markets,Pepper Shishito - Qt,2026,37,46,$506.00
Markets,Pepper Shishito - Qt,2026,37,17,$187.00
Markets,Potato Blue - lb,2026,37,93,$325.50
Markets,Potato Red - lb,2026,37,75.1,$262.85
Markets,Potato Red - lb,2026,37,8,$28.00
Markets,Potato White - lb,2026,37,61,$213.50
Markets,Puntarelle - lb,2026,37,31.1,$279.90
Markets,Radish French Breakfast - bu,2026,37,80,$320.00
Markets,Radish French Breakfast - bu,2026,37,25,$100.00
Markets,Radish Purple - bu,2026,37,43,$172.00
Markets,Radish Purple - bu,2026,37,6,$24.00
Markets,Radish Red - bu,2026,37,33,$132.00
Markets,Radish Red - bu,2026,37,17,$68.00
Markets,Salad Mix - 1 1/3 lb,2026,37,6,$150.00
Markets,Salad Mix - 1/3 lb,2026,37,54,$378.00
Markets,Salad Mix - 2/3 lb ,2026,37,88,"$1,232.00"
Markets,Tomato Cherry Mix - Pt,2026,37,100,$700.00
Markets,Tomato Cherry Mix - Pt,2026,37,85,$595.00
Orders,Tomato Cherry Mix - Pt,2026,37,7,$34.30
Markets,Tomato Cherry Sungold - pt,2026,37,100,$700.00
Markets,Tomato Cherry Sungold - pt,2026,37,99,$693.00
Orders,Tomato Cherry Sungold - pt,2026,37,3,$14.70
Markets,Tomato Heirloom - lb,2026,37,100,$500.00
Markets,Tomato Heirloom - lb,2026,37,130.6,$653.00
Markets,Tomato Sauce - Qt,2026,37,25,$175.00
Markets,Tomato Sauce - Qt,2026,37,24,$168.00
Markets,Winter Squash Acorn - lb,2026,37,43.6,$174.40
Markets,Winter Squash Acorn - lb,2026,37,77.65,$310.60
Markets,Winter Squash Delicata - lb,2026,37,69.5,$278.00
Markets,Winter Squash Delicata - lb,2026,37,79.2,$316.80
Markets,Arugula - 1/3 lb,2026,38,50,$350.00
Markets,Arugula - 2/3 lb ,2026,38,15,$210.00
Markets,Arugula - 2/3 lb ,2026,38,20,$280.00
Markets,Basil - bu,2026,38,120,$480.00
Markets,Basil - bu,2026,38,100,$400.00
Orders,Basil - bu,2026,38,2,$5.60
Markets,Beets Golden - bu,2026,38,40,$200.00
Markets,Beets Golden - bu,2026,38,70,$350.00
Markets,Beets Red - bu,2026,38,40,$200.00
Markets,Beets Red - bu,2026,38,50,$250.00
Markets,Bitter Melon - lb,2026,38,7,$35.00
Markets,Bok Choy - ea,2026,38,200,$500.00
Markets,Bok Choy - ea,2026,38,139,$347.50
Markets,Bok Choy - lb,2026,38,7,$70.00
Markets,Broccolini - bu,2026,38,250,"$1,500.00"
Orders,Broccolini - bu,2026,38,10,$42.00
Markets,Cabbage Chinese - lb,2026,38,90,$360.00
Markets,Cabbage Chinese - lb,2026,38,40,$160.00
Markets,Cabbage Cone - lb,2026,38,50,$125.00
Markets,Cabbage Flat - lb,2026,38,29,$72.50
Orders,Cabbage Flat - lb,2026,38,2,$3.50
Markets,Cabbage Red - lb,2026,38,45,$112.50
Orders,Cabbage Red - lb,2026,38,1,$1.75
Markets,Cabbage Savoy - lb,2026,38,25,$62.50
Markets,Carrot - bu,2026,38,200,"$1,200.00"
Markets,Carrot - bu,2026,38,175,"$1,050.00"
Markets,Cauliflower Sprouting - lb,2026,38,111.6,$669.60
Markets,Celery - bu,2026,38,50,$250.00
Markets,Chard - bu,2026,38,42,$210.00
Markets,Cilantro - bu,2026,38,110,$440.00
Markets,Cilantro - bu,2026,38,81,$324.00
Orders,Cilantro - bu,2026,38,3,$8.40
Markets,Collards - bu,2026,38,50,$250.00
Markets,Dandelion - bu,2026,38,40,$200.00
Markets,Dandelion - bu,2026,38,23,$115.00
Markets,Eggplant Asian - lb,2026,38,25,$125.00
Markets,Eggplant Asian - lb,2026,38,7.9,$39.50
Markets,Eggplant Italian Black - lb,2026,38,16.65,$83.25
Markets,Eggplant Italian Black - lb,2026,38,13.45,$67.25
Markets,Eggplant Italian Striped - lb,2026,38,117.3,$586.50
Markets,Eggplant Italian Striped - lb,2026,38,52.55,$262.75
Markets,Eggplant Mini - Pt,2026,38,25,$150.00
Markets,Eggplant Mini - Pt,2026,38,28,$168.00
Markets,Eggplant Mini - Qt,2026,38,10,$110.00
Markets,Eggplant Mini - Qt,2026,38,19,$209.00
Markets,Escarole - ea,2026,38,34,$170.00
Markets,Escarole - ea,2026,38,15,$75.00
Orders,Escarole - ea,2026,38,1,$3.50
Markets,Garlic - lb,2026,38,9,$144.00
Markets,Kale Curly - bu,2026,38,52,$260.00
Orders,Kale Curly - bu,2026,38,2,$7.00
Markets,Kale Lacinato - bu,2026,38,73,$365.00
Orders,Kale Lacinato - bu,2026,38,4,$14.00
Markets,Kohlrabi - bu,2026,38,26,$130.00
Markets,Kohlrabi - bu,2026,38,26,$130.00
Markets,Lettuce Mini Gem - ea,2026,38,150,$450.00
Markets,Okra - Pt,2026,38,15,$90.00
Markets,Parsley - bu,2026,38,80,$320.00
Markets,Parsley - bu,2026,38,59,$236.00
Orders,Parsley - bu,2026,38,3,$8.40
Markets,Pepper Carmen - lb,2026,38,300.5,"$1,502.50"
Markets,Pepper Carmen - lb,2026,38,191.25,$956.25
Markets,Pepper Hot - ea,2026,38,103,$103.00
Markets,Pepper Hot - ea,2026,38,57,$57.00
Markets,Pepper Shishito - Pt,2026,38,32,$192.00
Markets,Pepper Shishito - Qt,2026,38,42,$462.00
Markets,Pepper Shishito - Qt,2026,38,17,$187.00
Markets,Potato Blue - lb,2026,38,110,$385.00
Markets,Potato Red - lb,2026,38,48.25,$168.88
Markets,Potato Red - lb,2026,38,5,$17.50
Markets,Potato White - lb,2026,38,32,$112.00
Markets,Puntarelle - lb,2026,38,91.6,$824.40
Markets,Radicchio Variegated - lb,2026,38,22,$198.00
Markets,Radish French Breakfast - bu,2026,38,47,$188.00
Markets,Radish French Breakfast - bu,2026,38,47,$188.00
Markets,Radish Purple - bu,2026,38,48,$192.00
Markets,Radish Purple - bu,2026,38,41,$164.00
Orders,Radish Purple - bu,2026,38,4,$11.20
Markets,Radish Red - bu,2026,38,42,$168.00
Markets,Radish Red - bu,2026,38,30,$120.00
Markets,Salad Mix - 1 1/3 lb,2026,38,14,$350.00
Markets,Salad Mix - 1/3 lb,2026,38,54,$378.00
Markets,Salad Mix - 2/3 lb ,2026,38,72,"$1,008.00"
Markets,Scallion - bu,2026,38,56,$224.00
Markets,Tomato Cherry Mix - Pt,2026,38,100,$700.00
Markets,Tomato Cherry Mix - Pt,2026,38,147,"$1,029.00"
Orders,Tomato Cherry Mix - Pt,2026,38,4,$19.60
Markets,Tomato Cherry Sungold - pt,2026,38,100,$700.00
Markets,Tomato Cherry Sungold - pt,2026,38,91,$637.00
Orders,Tomato Cherry Sungold - pt,2026,38,7,$34.30
Markets,Tomato Heirloom - lb,2026,38,100,$500.00
Markets,Tomato Heirloom - lb,2026,38,104.22,$521.10
Markets,Tomato Sauce - Qt,2026,38,25,$175.00
Markets,Tomato Sauce - Qt,2026,38,8,$56.00
Markets,Turnip - bu,2026,38,54,$270.00
Markets,Winter Squash Acorn - lb,2026,38,48.4,$193.60
Markets,Winter Squash Acorn - lb,2026,38,73,$292.00
Markets,Winter Squash Delicata - lb,2026,38,70,$280.00
Markets,Winter Squash Delicata - lb,2026,38,59.35,$237.40
Markets,Arugula - 1/3 lb,2026,39,50,$350.00
Markets,Arugula - 2/3 lb ,2026,39,15,$210.00
Markets,Arugula - 2/3 lb ,2026,39,20,$280.00
Markets,Basil - bu,2026,39,120,$480.00
Markets,Basil - bu,2026,39,100,$400.00
Orders,Basil - bu,2026,39,2,$5.60
Markets,Beets Golden - bu,2026,39,40,$200.00
Markets,Beets Golden - bu,2026,39,70,$350.00
Markets,Beets Red - bu,2026,39,40,$200.00
Markets,Beets Red - bu,2026,39,50,$250.00
Markets,Bok Choy - ea,2026,39,200,$500.00
Markets,Bok Choy - ea,2026,39,143,$357.50
Markets,Broccolini - bu,2026,39,54,$324.00
Markets,Broccolini - bu,2026,39,300,"$1,800.00"
Orders,Broccolini - bu,2026,39,7,$29.40
Markets,Cabbage Chinese - lb,2026,39,50,$200.00
Markets,Cabbage Chinese - lb,2026,39,40,$160.00
Markets,Cabbage Chinese Red - lb,2026,39,40,$160.00
Markets,Cabbage Cone - lb,2026,39,50,$125.00
Markets,Cabbage Flat - lb,2026,39,29,$72.50
Markets,Cabbage Red - lb,2026,39,45,$112.50
Markets,Cabbage Savoy - lb,2026,39,25,$62.50
Markets,Carrot - bu,2026,39,200,"$1,200.00"
Markets,Carrot - bu,2026,39,175,"$1,050.00"
Markets,Cauliflower Romanesco - lb,2026,39,35.2,$140.80
Markets,Cauliflower Sprouting - lb,2026,39,109.15,$654.90
Markets,Celery - bu,2026,39,50,$250.00
Markets,Chard - bu,2026,39,41,$205.00
Markets,Cilantro - bu,2026,39,110,$440.00
Markets,Cilantro - bu,2026,39,76,$304.00
Orders,Cilantro - bu,2026,39,1,$2.80
Markets,Collards - bu,2026,39,50,$250.00
Orders,Collards - bu,2026,39,5,$17.50
Markets,Dandelion - bu,2026,39,40,$200.00
Markets,Dandelion - bu,2026,39,26,$130.00
Markets,Eggplant Asian - lb,2026,39,3.75,$18.75
Markets,Eggplant Italian Black - lb,2026,39,15,$75.00
Markets,Eggplant Italian Black - lb,2026,39,3.25,$16.25
Markets,Eggplant Italian Striped - lb,2026,39,78.75,$393.75
Markets,Eggplant Italian Striped - lb,2026,39,34.8,$174.00
Markets,Eggplant Mini - Pt,2026,39,24,$144.00
Markets,Eggplant Mini - Pt,2026,39,27,$162.00
Markets,Eggplant Mini - Qt,2026,39,8,$88.00
Markets,Eggplant Mini - Qt,2026,39,16,$176.00
Markets,Escarole - ea,2026,39,25,$125.00
Markets,Escarole - ea,2026,39,20,$100.00
Orders,Escarole - ea,2026,39,2,$7.00
Markets,Garlic - lb,2026,39,7.3,$116.80
Markets,Kale Curly - bu,2026,39,49,$245.00
Orders,Kale Curly - bu,2026,39,2,$7.00
Markets,Kale Lacinato - bu,2026,39,81,$405.00
Orders,Kale Lacinato - bu,2026,39,3,$10.50
Markets,Kohlrabi - bu,2026,39,32,$160.00
Markets,Kohlrabi - bu,2026,39,21,$105.00
Markets,Lettuce Mini Gem - ea,2026,39,150,$450.00
Markets,Parsley - bu,2026,39,80,$320.00
Markets,Parsley - bu,2026,39,68,$272.00
Orders,Parsley - bu,2026,39,5,$14.00
Markets,Pepper Carmen - lb,2026,39,96.55,$482.75
Markets,Pepper Carmen - lb,2026,39,240,"$1,200.00"
Markets,Pepper Hot - ea,2026,39,208,$208.00
Markets,Pepper Hot - ea,2026,39,100,$100.00
Markets,Pepper Shishito - Pt,2026,39,21,$126.00
Markets,Pepper Shishito - Qt,2026,39,33,$363.00
Markets,Pepper Shishito - Qt,2026,39,18,$198.00
Markets,Potato Blue - lb,2026,39,6,$21.00
Markets,Potato Red - lb,2026,39,3,$10.50
Markets,Potato White - lb,2026,39,51.5,$180.25
Markets,Puntarelle - lb,2026,39,86,$774.00
Markets,Radicchio Round - lb,2026,39,39.8,$358.20
Markets,Radicchio Treviso - lb,2026,39,34.1,$306.90
Markets,Radicchio Variegated - lb,2026,39,23.35,$210.15
Markets,Radish French Breakfast - bu,2026,39,48,$192.00
Markets,Radish French Breakfast - bu,2026,39,33,$132.00
Markets,Radish Purple - bu,2026,39,31,$124.00
Markets,Radish Purple - bu,2026,39,38,$152.00
Orders,Radish Purple - bu,2026,39,3,$8.40
Markets,Radish Red - bu,2026,39,30,$120.00
Markets,Radish Red - bu,2026,39,34,$136.00
Markets,Salad Mix - 1 1/3 lb,2026,39,9,$225.00
Markets,Salad Mix - 1/3 lb,2026,39,75,$525.00
Markets,Salad Mix - 2/3 lb ,2026,39,66,$924.00
Markets,Scallion - bu,2026,39,83,$332.00
Orders,Scallion - bu,2026,39,8,$22.40
Markets,Tomato Cherry Mix - Pt,2026,39,100,$700.00
Markets,Tomato Cherry Mix - Pt,2026,39,48,$336.00
Orders,Tomato Cherry Mix - Pt,2026,39,3,$14.70
Markets,Tomato Cherry Sungold - pt,2026,39,100,$700.00
Markets,Tomato Cherry Sungold - pt,2026,39,56,$392.00
Orders,Tomato Cherry Sungold - pt,2026,39,8,$39.20
Markets,Tomato Heirloom - lb,2026,39,100,$500.00
Markets,Tomato Heirloom - lb,2026,39,83.9,$419.50
Markets,Tomato Sauce - Qt,2026,39,25,$175.00
Markets,Tomato Sauce - Qt,2026,39,10,$70.00
Markets,Turnip - bu,2026,39,54,$270.00
Markets,Winter Squash Acorn - lb,2026,39,55.9,$223.60
Markets,Winter Squash Acorn - lb,2026,39,57.9,$231.60
Markets,Winter Squash Delicata - lb,2026,39,76.2,$304.80
Markets,Winter Squash Delicata - lb,2026,39,80.1,$320.40
Markets,Arugula - 1/3 lb,2026,40,50,$350.00
Markets,Arugula - 2/3 lb ,2026,40,15,$210.00
Markets,Arugula - 2/3 lb ,2026,40,20,$280.00
Markets,Basil - bu,2026,40,120,$480.00
Markets,Basil - bu,2026,40,100,$400.00
Orders,Basil - bu,2026,40,4,$11.20
Markets,Beets Golden - bu,2026,40,40,$200.00
Markets,Beets Golden - bu,2026,40,70,$350.00
Markets,Beets Red - bu,2026,40,40,$200.00
Markets,Beets Red - bu,2026,40,50,$250.00
Markets,Bok Choy - ea,2026,40,200,$500.00
Markets,Bok Choy - ea,2026,40,5,$12.50
Markets,Broccolini - bu,2026,40,389,"$2,334.00"
Markets,Broccolini - bu,2026,40,300,"$1,800.00"
Orders,Broccolini - bu,2026,40,16,$67.20
Markets,Cabbage Chinese - lb,2026,40,50,$200.00
Markets,Cabbage Chinese - lb,2026,40,40,$160.00
Markets,Cabbage Chinese Red - lb,2026,40,40,$160.00
Markets,Cabbage Cone - lb,2026,40,86.1,$215.25
Markets,Cabbage Cone - lb,2026,40,50,$125.00
Markets,Cabbage Flat - lb,2026,40,50,$125.00
Markets,Cabbage Flat - lb,2026,40,29,$72.50
Markets,Cabbage Red - lb,2026,40,45,$112.50
Orders,Cabbage Red - lb,2026,40,1,$1.75
Markets,Cabbage Savoy - lb,2026,40,25,$62.50
Orders,Cabbage Savoy - lb,2026,40,1,$1.75
Markets,Carrot - bu,2026,40,200,"$1,200.00"
Markets,Carrot - bu,2026,40,175,"$1,050.00"
Markets,Cauliflower - lb,2026,40,130.3,$521.20
Markets,Cauliflower Purple - lb,2026,40,39.35,$157.40
Markets,Cauliflower Romanesco - lb,2026,40,70.05,$280.20
Markets,Cauliflower Sprouting - lb,2026,40,121.5,$729.00
Markets,Cauliflower Sprouting - lb,2026,40,222.8,"$1,336.80"
Markets,Celery - bu,2026,40,25,$125.00
Markets,Celery - bu,2026,40,50,$250.00
Markets,Chard - bu,2026,40,32,$160.00
Orders,Chard - bu,2026,40,10,$35.00
Markets,Cilantro - bu,2026,40,110,$440.00
Markets,Cilantro - bu,2026,40,74,$296.00
Orders,Cilantro - bu,2026,40,14,$39.20
Markets,Collards - bu,2026,40,50,$250.00
Orders,Collards - bu,2026,40,4,$14.00
Markets,Dandelion - bu,2026,40,40,$200.00
Markets,Dandelion - bu,2026,40,24,$120.00
Orders,Dandelion - bu,2026,40,2,$7.00
Markets,Eggplant Asian - lb,2026,40,3.5,$17.50
Markets,Eggplant Asian - lb,2026,40,0.5,$2.50
Markets,Eggplant Italian Black - lb,2026,40,16.4,$82.00
Markets,Eggplant Italian Black - lb,2026,40,11.8,$59.00
Markets,Eggplant Italian Striped - lb,2026,40,5,$25.00
Markets,Eggplant Italian Striped - lb,2026,40,24.85,$124.25
Markets,Eggplant Mini - Pt,2026,40,1,$6.00
Markets,Eggplant Mini - Pt,2026,40,14,$84.00
Markets,Eggplant Mini - Qt,2026,40,12,$132.00
Markets,Escarole - ea,2026,40,28,$140.00
Markets,Escarole - ea,2026,40,20,$100.00
Orders,Escarole - ea,2026,40,3,$10.50
Markets,Fennel - ea,2026,40,71,$284.00
Markets,Fennel - ea,2026,40,36,$144.00
Markets,Garlic - lb,2026,40,6.75,$108.00
Markets,Kale Curly - bu,2026,40,45,$225.00
Orders,Kale Curly - bu,2026,40,10,$35.00
Markets,Kale Lacinato - bu,2026,40,89,$445.00
Orders,Kale Lacinato - bu,2026,40,8,$28.00
Markets,Kohlrabi - bu,2026,40,27,$135.00
Markets,Kohlrabi - bu,2026,40,16,$80.00
Markets,Lettuce Mini Gem - ea,2026,40,150,$450.00
Markets,Parsley - bu,2026,40,80,$320.00
Markets,Parsley - bu,2026,40,67,$268.00
Orders,Parsley - bu,2026,40,14,$39.20
Markets,Pepper Carmen - lb,2026,40,109,$545.00
Markets,Pepper Carmen - lb,2026,40,193.3,$966.50
Markets,Pepper Hot - ea,2026,40,146,$146.00
Markets,Pepper Hot - ea,2026,40,118,$118.00
Markets,Pepper Shishito - Pt,2026,40,18,$108.00
Markets,Pepper Shishito - Qt,2026,40,31,$341.00
Markets,Pepper Shishito - Qt,2026,40,17,$187.00
Markets,Potato Blue - lb,2026,40,8,$28.00
Markets,Puntarelle - lb,2026,40,34.1,$306.90
Markets,Radicchio Round - lb,2026,40,33,$297.00
Orders,Radicchio Round - lb,2026,40,3,$18.90
Markets,Radicchio Treviso - lb,2026,40,51.4,$462.60
Markets,Radicchio Variegated - lb,2026,40,19.3,$173.70
Markets,Radish Daikon Mix - bu,2026,40,30,$105.00
Markets,Radish Daikon Mix - bu,2026,40,29,$101.50
Markets,Radish French Breakfast - bu,2026,40,52,$208.00
Markets,Radish French Breakfast - bu,2026,40,30,$120.00
Markets,Radish Purple - bu,2026,40,31,$124.00
Markets,Radish Purple - bu,2026,40,34,$136.00
Orders,Radish Purple - bu,2026,40,4,$11.20
Markets,Radish Red - bu,2026,40,22,$88.00
Markets,Salad Mix - 1 1/3 lb,2026,40,12,$300.00
Markets,Salad Mix - 1/3 lb,2026,40,57,$399.00
Markets,Salad Mix - 2/3 lb ,2026,40,64,$896.00
Markets,Scallion - bu,2026,40,86,$344.00
Orders,Scallion - bu,2026,40,11,$30.80
Markets,Tomato Cherry Mix - Pt,2026,40,100,$700.00
Markets,Tomato Cherry Mix - Pt,2026,40,30,$210.00
Markets,Tomato Cherry Sungold - pt,2026,40,100,$700.00
Markets,Tomato Cherry Sungold - pt,2026,40,30,$210.00
Markets,Tomato Heirloom - lb,2026,40,100,$500.00
Markets,Tomato Heirloom - lb,2026,40,26,$130.00
Markets,Tomato Sauce - Qt,2026,40,50,$350.00
Markets,Tomato Sauce - Qt,2026,40,63,$441.00
Markets,Turnip - bu,2026,40,50,$250.00
Markets,Winter Squash Acorn - lb,2026,40,14,$56.00
Markets,Winter Squash Acorn - lb,2026,40,4.75,$19.00
Markets,Winter Squash Delicata - lb,2026,40,34,$136.00
